StockCode,Description,CustomerID,Country,UnitPrice,Quantity
21533,RETROSPOT LARGE MILK JUG,15547.0,United Kingdom,4.95,1.0
21533,RETROSPOT LARGE MILK JUG,15596.0,United Kingdom,4.95,3.0
21533,RETROSPOT LARGE MILK JUG,15696.0,United Kingdom,4.95,3.0
21533,RETROSPOT LARGE MILK JUG,15799.0,United Kingdom,4.95,3.0
21533,RETROSPOT LARGE MILK JUG,15811.0,United Kingdom,4.95,3.0
21533,RETROSPOT LARGE MILK JUG,15867.0,United Kingdom,4.95,6.0
21533,RETROSPOT LARGE MILK JUG,16153.0,United Kingdom,4.95,6.0
21533,RETROSPOT LARGE MILK JUG,16244.0,United Kingdom,4.95,3.0
21533,RETROSPOT LARGE MILK JUG,16282.0,United Kingdom,4.95,1.0
21533,RETROSPOT LARGE MILK JUG,16549.0,United Kingdom,4.95,1.0
21533,RETROSPOT LARGE MILK JUG,16556.0,United Kingdom,4.95,3.0
21533,RETROSPOT LARGE MILK JUG,16560.0,United Kingdom,4.95,3.0
21533,RETROSPOT LARGE MILK JUG,16791.0,United Kingdom,4.95,2.0
21533,RETROSPOT LARGE MILK JUG,16839.0,United Kingdom,4.25,12.0
21533,RETROSPOT LARGE MILK JUG,16923.0,United Kingdom,4.95,1.0
21533,RETROSPOT LARGE MILK JUG,17511.0,United Kingdom,4.25,12.0
21533,RETROSPOT LARGE MILK JUG,17567.0,United Kingdom,4.95,6.0
21533,RETROSPOT LARGE MILK JUG,18168.0,United Kingdom,4.95,3.0
21534,DAIRY MAID LARGE MILK JUG,13221.0,United Kingdom,4.95,4.0
21534,DAIRY MAID LARGE MILK JUG,13488.0,United Kingdom,4.95,3.0
21534,DAIRY MAID LARGE MILK JUG,14215.0,United Kingdom,4.95,3.0
21534,DAIRY MAID LARGE MILK JUG,14639.0,United Kingdom,4.95,3.0
21534,DAIRY MAID LARGE MILK JUG,15570.0,United Kingdom,4.95,3.0
21534,DAIRY MAID LARGE MILK JUG,15867.0,United Kingdom,4.95,1.0
21534,DAIRY MAID LARGE MILK JUG,17708.0,United Kingdom,4.95,2.0
21534,DAIRY MAID LARGE MILK JUG,17757.0,United Kingdom,4.95,1.0
21534,DAIRY MAID LARGE MILK JUG,17890.0,United Kingdom,4.95,1.0
21534,DAIRY MAID LARGE MILK JUG,17965.0,United Kingdom,4.95,1.0
21535,RED RETROSPOT SMALL MILK JUG,13048.0,United Kingdom,2.55,3.0
21535,RED RETROSPOT SMALL MILK JUG,13107.0,United Kingdom,2.55,12.0
21535,RED RETROSPOT SMALL MILK JUG,13230.0,United Kingdom,2.55,1.0
21535,RED RETROSPOT SMALL MILK JUG,13982.0,United Kingdom,2.55,4.0
21535,RED RETROSPOT SMALL MILK JUG,14088.0,United Kingdom,2.1,36.0
21535,RED RETROSPOT SMALL MILK JUG,14415.0,United Kingdom,2.55,3.0
21535,RED RETROSPOT SMALL MILK JUG,14733.0,United Kingdom,2.55,3.0
21535,RED RETROSPOT SMALL MILK JUG,15443.0,United Kingdom,2.55,3.0
21535,RED RETROSPOT SMALL MILK JUG,15547.0,United Kingdom,2.55,1.0
21535,RED RETROSPOT SMALL MILK JUG,15687.0,United Kingdom,2.55,6.0
21535,RED RETROSPOT SMALL MILK JUG,16059.0,United Kingdom,2.55,2.0
21535,RED RETROSPOT SMALL MILK JUG,16134.0,United Kingdom,2.55,6.0
21535,RED RETROSPOT SMALL MILK JUG,16153.0,United Kingdom,2.55,6.0
21535,RED RETROSPOT SMALL MILK JUG,16255.0,United Kingdom,2.55,4.0
21535,RED RETROSPOT SMALL MILK JUG,16684.0,United Kingdom,2.1,264.0
21535,RED RETROSPOT SMALL MILK JUG,16725.0,United Kingdom,2.55,2.0
21535,RED RETROSPOT SMALL MILK JUG,16775.0,United Kingdom,2.55,2.0
21535,RED RETROSPOT SMALL MILK JUG,17315.0,United Kingdom,2.55,12.0
21535,RED RETROSPOT SMALL MILK JUG,18168.0,United Kingdom,2.55,3.0
21537,RED RETROSPOT PUDDING BOWL,13280.0,United Kingdom,4.25,4.0
21537,RED RETROSPOT PUDDING BOWL,13310.0,United Kingdom,4.25,2.0
21537,RED RETROSPOT PUDDING BOWL,13523.0,United Kingdom,4.25,4.0
21537,RED RETROSPOT PUDDING BOWL,14130.0,United Kingdom,4.25,2.0
21537,RED RETROSPOT PUDDING BOWL,14911.0,EIRE,4.25,4.0
21537,RED RETROSPOT PUDDING BOWL,15235.0,United Kingdom,4.25,4.0
21537,RED RETROSPOT PUDDING BOWL,15464.0,United Kingdom,4.25,1.0
21537,RED RETROSPOT PUDDING BOWL,16244.0,United Kingdom,4.25,4.0
21537,RED RETROSPOT PUDDING BOWL,16725.0,United Kingdom,4.25,4.0
21537,RED RETROSPOT PUDDING BOWL,17511.0,United Kingdom,3.75,32.0
21538,DAIRY MAID  PUDDING BOWL,16244.0,United Kingdom,3.75,4.0
21538,DAIRY MAID  PUDDING BOWL,17198.0,United Kingdom,3.75,1.0
21539,RED RETROSPOT BUTTER DISH,12501.0,Germany,4.95,3.0
21539,RED RETROSPOT BUTTER DISH,12567.0,France,4.95,3.0
21539,RED RETROSPOT BUTTER DISH,12766.0,Portugal,4.95,6.0
21539,RED RETROSPOT BUTTER DISH,13013.0,United Kingdom,4.95,3.0
21539,RED RETROSPOT BUTTER DISH,13107.0,United Kingdom,4.95,5.0
21539,RED RETROSPOT BUTTER DISH,13280.0,United Kingdom,4.95,3.0
21539,RED RETROSPOT BUTTER DISH,13310.0,United Kingdom,4.95,3.0
21539,RED RETROSPOT BUTTER DISH,13319.0,United Kingdom,4.95,6.0
21539,RED RETROSPOT BUTTER DISH,13455.0,United Kingdom,4.95,2.0
21539,RED RETROSPOT BUTTER DISH,13523.0,United Kingdom,4.95,3.0
21539,RED RETROSPOT BUTTER DISH,14081.0,United Kingdom,4.95,3.0
21539,RED RETROSPOT BUTTER DISH,14180.0,United Kingdom,4.95,3.0
21539,RED RETROSPOT BUTTER DISH,14415.0,United Kingdom,4.95,2.0
21539,RED RETROSPOT BUTTER DISH,14527.0,United Kingdom,4.95,1.0
21539,RED RETROSPOT BUTTER DISH,14606.0,United Kingdom,4.95,1.0
21539,RED RETROSPOT BUTTER DISH,14625.0,United Kingdom,4.95,3.0
21539,RED RETROSPOT BUTTER DISH,14733.0,United Kingdom,4.95,2.0
21539,RED RETROSPOT BUTTER DISH,14896.0,United Kingdom,4.95,3.0
21539,RED RETROSPOT BUTTER DISH,14911.0,EIRE,4.95,3.0
21539,RED RETROSPOT BUTTER DISH,15059.0,United Kingdom,4.95,1.0
21539,RED RETROSPOT BUTTER DISH,15235.0,United Kingdom,4.95,3.0
21539,RED RETROSPOT BUTTER DISH,15464.0,United Kingdom,4.95,1.0
21539,RED RETROSPOT BUTTER DISH,15503.0,United Kingdom,4.95,1.0
21539,RED RETROSPOT BUTTER DISH,15513.0,United Kingdom,4.95,3.0
21539,RED RETROSPOT BUTTER DISH,15596.0,United Kingdom,4.95,9.0
21539,RED RETROSPOT BUTTER DISH,15687.0,United Kingdom,4.95,3.0
21539,RED RETROSPOT BUTTER DISH,15696.0,United Kingdom,4.95,3.0
21539,RED RETROSPOT BUTTER DISH,16143.0,United Kingdom,4.95,6.0
21539,RED RETROSPOT BUTTER DISH,16701.0,United Kingdom,4.25,18.0
21539,RED RETROSPOT BUTTER DISH,16725.0,United Kingdom,4.95,1.0
21539,RED RETROSPOT BUTTER DISH,17238.0,United Kingdom,4.95,1.0
21539,RED RETROSPOT BUTTER DISH,17567.0,United Kingdom,4.95,3.0
21539,RED RETROSPOT BUTTER DISH,17796.0,United Kingdom,4.95,3.0
21539,RED RETROSPOT BUTTER DISH,17865.0,United Kingdom,4.95,12.0
21539,RED RETROSPOT BUTTER DISH,18168.0,United Kingdom,4.95,3.0
21544,SKULLS  WATER TRANSFER TATTOOS,12484.0,Spain,0.85,10.0
21544,SKULLS  WATER TRANSFER TATTOOS,12681.0,France,0.85,36.0
21544,SKULLS  WATER TRANSFER TATTOOS,12748.0,United Kingdom,0.85,1.0
21544,SKULLS  WATER TRANSFER TATTOOS,12826.0,United Kingdom,0.85,12.0
21544,SKULLS  WATER TRANSFER TATTOOS,13089.0,United Kingdom,0.85,12.0
21544,SKULLS  WATER TRANSFER TATTOOS,14085.0,United Kingdom,0.85,18.0
21544,SKULLS  WATER TRANSFER TATTOOS,14307.0,United Kingdom,0.85,12.0
21544,SKULLS  WATER TRANSFER TATTOOS,14449.0,United Kingdom,0.85,10.0
21544,SKULLS  WATER TRANSFER TATTOOS,15628.0,United Kingdom,0.85,12.0
21544,SKULLS  WATER TRANSFER TATTOOS,15867.0,United Kingdom,0.85,5.0
21544,SKULLS  WATER TRANSFER TATTOOS,17611.0,United Kingdom,0.85,6.0
21544,SKULLS  WATER TRANSFER TATTOOS,17816.0,United Kingdom,0.85,4.0
21544,SKULLS  WATER TRANSFER TATTOOS,17894.0,United Kingdom,0.85,1.0
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,12539.0,Spain,2.95,12.0
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,13097.0,United Kingdom,2.95,6.0
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,13117.0,United Kingdom,2.95,6.0
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,13174.0,United Kingdom,2.95,3.0
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,16714.0,United Kingdom,2.95,6.0
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,17218.0,United Kingdom,2.95,8.0
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,17742.0,United Kingdom,2.95,6.0
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,18116.0,United Kingdom,2.95,2.0
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,18239.0,United Kingdom,2.95,6.0
21555,CERAMIC STRAWBERRY TRINKET TRAY,12567.0,France,2.55,6.0
21555,CERAMIC STRAWBERRY TRINKET TRAY,14167.0,United Kingdom,2.55,2.0
21555,CERAMIC STRAWBERRY TRINKET TRAY,15059.0,United Kingdom,2.55,2.0
21556,CERAMIC STRAWBERRY MONEY BOX,12567.0,France,2.55,6.0
21556,CERAMIC STRAWBERRY MONEY BOX,12748.0,United Kingdom,2.55,1.0
21556,CERAMIC STRAWBERRY MONEY BOX,13174.0,United Kingdom,2.55,2.0
21556,CERAMIC STRAWBERRY MONEY BOX,13198.0,United Kingdom,2.55,6.0
21556,CERAMIC STRAWBERRY MONEY BOX,13758.0,United Kingdom,2.55,6.0
21556,CERAMIC STRAWBERRY MONEY BOX,14167.0,United Kingdom,2.55,1.0
21556,CERAMIC STRAWBERRY MONEY BOX,15532.0,United Kingdom,2.55,1.0
21556,CERAMIC STRAWBERRY MONEY BOX,17954.0,United Kingdom,2.55,2.0
21557,SET OF 6 FUNKY BEAKERS,12839.0,United Kingdom,2.95,13.0
21557,SET OF 6 FUNKY BEAKERS,13089.0,United Kingdom,2.95,6.0
21557,SET OF 6 FUNKY BEAKERS,15039.0,United Kingdom,2.95,4.0
21557,SET OF 6 FUNKY BEAKERS,15311.0,United Kingdom,2.95,2.0
21557,SET OF 6 FUNKY BEAKERS,16477.0,United Kingdom,2.95,6.0
21557,SET OF 6 FUNKY BEAKERS,16782.0,United Kingdom,2.95,1.0
21557,SET OF 6 FUNKY BEAKERS,17722.0,United Kingdom,2.55,120.0
21557,SET OF 6 FUNKY BEAKERS,17722.0,United Kingdom,2.95,6.0
21558,SKULL LUNCH BOX WITH CUTLERY,12501.0,Germany,2.55,6.0
21558,SKULL LUNCH BOX WITH CUTLERY,12637.0,France,2.55,6.0
21558,SKULL LUNCH BOX WITH CUTLERY,12682.0,France,2.55,6.0
21558,SKULL LUNCH BOX WITH CUTLERY,13141.0,United Kingdom,2.55,6.0
21558,SKULL LUNCH BOX WITH CUTLERY,13451.0,United Kingdom,2.55,2.0
21558,SKULL LUNCH BOX WITH CUTLERY,14587.0,United Kingdom,2.55,1.0
21558,SKULL LUNCH BOX WITH CUTLERY,14646.0,Netherlands,2.1,120.0
21558,SKULL LUNCH BOX WITH CUTLERY,14961.0,United Kingdom,2.55,6.0
21558,SKULL LUNCH BOX WITH CUTLERY,15034.0,United Kingdom,2.55,6.0
21558,SKULL LUNCH BOX WITH CUTLERY,15311.0,United Kingdom,2.1,60.0
21558,SKULL LUNCH BOX WITH CUTLERY,15311.0,United Kingdom,2.55,4.0
21558,SKULL LUNCH BOX WITH CUTLERY,15356.0,United Kingdom,2.55,1.0
21558,SKULL LUNCH BOX WITH CUTLERY,16503.0,United Kingdom,2.55,6.0
21558,SKULL LUNCH BOX WITH CUTLERY,16550.0,United Kingdom,2.55,6.0
21558,SKULL LUNCH BOX WITH CUTLERY,16746.0,United Kingdom,2.1,60.0
21558,SKULL LUNCH BOX WITH CUTLERY,16782.0,United Kingdom,2.55,8.0
21558,SKULL LUNCH BOX WITH CUTLERY,17118.0,United Kingdom,2.55,6.0
21558,SKULL LUNCH BOX WITH CUTLERY,17341.0,United Kingdom,2.55,1.0
21558,SKULL LUNCH BOX WITH CUTLERY,17609.0,United Kingdom,2.55,1.0
21558,SKULL LUNCH BOX WITH CUTLERY,17611.0,United Kingdom,2.55,1.0
21558,SKULL LUNCH BOX WITH CUTLERY,17841.0,United Kingdom,2.55,2.0
21558,SKULL LUNCH BOX WITH CUTLERY,18156.0,United Kingdom,2.55,2.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12474.0,Germany,2.55,6.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12484.0,Spain,2.55,6.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12501.0,Germany,2.55,6.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12539.0,Spain,2.55,12.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12567.0,France,2.55,6.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12578.0,Italy,2.55,6.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12626.0,Germany,2.55,6.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12637.0,France,2.55,6.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12681.0,France,2.55,18.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12682.0,France,2.55,18.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12683.0,France,2.55,6.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12712.0,Germany,2.55,6.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,13081.0,United Kingdom,2.55,6.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,13141.0,United Kingdom,2.55,12.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,13178.0,United Kingdom,2.55,6.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,13280.0,United Kingdom,2.55,6.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,13451.0,United Kingdom,2.55,2.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,13815.0,Germany,2.55,6.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,14049.0,United Kingdom,2.55,5.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,14088.0,United Kingdom,2.1,60.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,14572.0,United Kingdom,2.55,4.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,14587.0,United Kingdom,2.55,1.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,14646.0,Netherlands,2.1,60.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,14688.0,United Kingdom,2.55,6.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,14769.0,United Kingdom,2.55,6.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,14961.0,United Kingdom,2.55,6.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,15005.0,United Kingdom,2.55,2.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,15021.0,United Kingdom,2.55,1.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,15023.0,United Kingdom,2.55,3.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,15034.0,United Kingdom,2.55,3.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,15311.0,United Kingdom,2.1,60.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,15311.0,United Kingdom,2.55,9.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,15464.0,United Kingdom,2.55,2.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,15518.0,United Kingdom,2.55,2.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,15574.0,United Kingdom,2.55,1.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,15808.0,United Kingdom,2.55,4.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,16401.0,United Kingdom,2.55,4.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,16503.0,United Kingdom,2.55,5.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,16550.0,United Kingdom,2.55,6.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,16553.0,United Kingdom,2.1,60.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,16714.0,United Kingdom,2.55,4.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,16782.0,United Kingdom,2.55,7.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,16839.0,United Kingdom,2.55,6.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,17365.0,United Kingdom,2.55,3.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,18037.0,United Kingdom,2.55,1.0
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,18106.0,United Kingdom,2.55,1.0
21561,DINOSAUR LUNCH BOX WITH CUTLERY,12539.0,Spain,2.55,12.0
21561,DINOSAUR LUNCH BOX WITH CUTLERY,12578.0,Italy,2.55,6.0
21561,DINOSAUR LUNCH BOX WITH CUTLERY,12681.0,France,2.55,12.0
21561,DINOSAUR LUNCH BOX WITH CUTLERY,13141.0,United Kingdom,2.55,6.0
21561,DINOSAUR LUNCH BOX WITH CUTLERY,13280.0,United Kingdom,2.55,6.0
21561,DINOSAUR LUNCH BOX WITH CUTLERY,13815.0,Germany,2.55,6.0
21561,DINOSAUR LUNCH BOX WITH CUTLERY,14049.0,United Kingdom,2.55,3.0
21561,DINOSAUR LUNCH BOX WITH CUTLERY,14088.0,United Kingdom,2.1,36.0
21561,DINOSAUR LUNCH BOX WITH CUTLERY,14646.0,Netherlands,2.1,60.0
21561,DINOSAUR LUNCH BOX WITH CUTLERY,14961.0,United Kingdom,2.55,6.0
21561,DINOSAUR LUNCH BOX WITH CUTLERY,15311.0,United Kingdom,2.1,60.0
21561,DINOSAUR LUNCH BOX WITH CUTLERY,15311.0,United Kingdom,2.55,5.0
21561,DINOSAUR LUNCH BOX WITH CUTLERY,15363.0,United Kingdom,2.55,6.0
21561,DINOSAUR LUNCH BOX WITH CUTLERY,15464.0,United Kingdom,2.55,1.0
21561,DINOSAUR LUNCH BOX WITH CUTLERY,15518.0,United Kingdom,2.55,2.0
21561,DINOSAUR LUNCH BOX WITH CUTLERY,16503.0,United Kingdom,2.55,6.0
21561,DINOSAUR LUNCH BOX WITH CUTLERY,16782.0,United Kingdom,2.55,1.0
21561,DINOSAUR LUNCH BOX WITH CUTLERY,17238.0,United Kingdom,2.55,2.0
21561,DINOSAUR LUNCH BOX WITH CUTLERY,17364.0,United Kingdom,2.55,6.0
21561,DINOSAUR LUNCH BOX WITH CUTLERY,17365.0,United Kingdom,2.55,3.0
21562,HAWAIIAN GRASS SKIRT,13798.0,United Kingdom,1.25,1.0
21562,HAWAIIAN GRASS SKIRT,14606.0,United Kingdom,1.25,1.0
21562,HAWAIIAN GRASS SKIRT,15805.0,United Kingdom,1.25,12.0
21562,HAWAIIAN GRASS SKIRT,17811.0,United Kingdom,1.25,1.0
21563,RED HEART SHAPE LOVE BUCKET,12748.0,United Kingdom,2.95,1.0
21563,RED HEART SHAPE LOVE BUCKET,13093.0,United Kingdom,2.95,12.0
21563,RED HEART SHAPE LOVE BUCKET,13451.0,United Kingdom,2.95,4.0
21563,RED HEART SHAPE LOVE BUCKET,13458.0,United Kingdom,2.95,6.0
21563,RED HEART SHAPE LOVE BUCKET,13615.0,United Kingdom,2.95,6.0
21563,RED HEART SHAPE LOVE BUCKET,14082.0,United Kingdom,2.95,1.0
21563,RED HEART SHAPE LOVE BUCKET,14701.0,United Kingdom,2.95,1.0
21563,RED HEART SHAPE LOVE BUCKET,15311.0,United Kingdom,2.95,6.0
21563,RED HEART SHAPE LOVE BUCKET,15673.0,United Kingdom,2.95,9.0
21563,RED HEART SHAPE LOVE BUCKET,15880.0,United Kingdom,2.95,2.0
21563,RED HEART SHAPE LOVE BUCKET,16161.0,United Kingdom,2.95,3.0
21563,RED HEART SHAPE LOVE BUCKET,16206.0,United Kingdom,2.95,2.0
21563,RED HEART SHAPE LOVE BUCKET,16752.0,United Kingdom,2.95,6.0
21563,RED HEART SHAPE LOVE BUCKET,16889.0,United Kingdom,2.95,6.0
21563,RED HEART SHAPE LOVE BUCKET,17284.0,United Kingdom,2.95,3.0
21563,RED HEART SHAPE LOVE BUCKET,17372.0,United Kingdom,2.95,1.0
21563,RED HEART SHAPE LOVE BUCKET,17609.0,United Kingdom,2.95,1.0
21563,RED HEART SHAPE LOVE BUCKET,17611.0,United Kingdom,2.95,2.0
21563,RED HEART SHAPE LOVE BUCKET,17744.0,United Kingdom,2.95,12.0
21563,RED HEART SHAPE LOVE BUCKET,17965.0,United Kingdom,2.95,4.0
21563,RED HEART SHAPE LOVE BUCKET,18156.0,United Kingdom,2.95,2.0
21564,PINK  HEART SHAPE LOVE BUCKET,14083.0,United Kingdom,2.95,2.0
21564,PINK  HEART SHAPE LOVE BUCKET,14606.0,United Kingdom,2.95,6.0
21564,PINK  HEART SHAPE LOVE BUCKET,14625.0,United Kingdom,2.95,6.0
21564,PINK  HEART SHAPE LOVE BUCKET,14701.0,United Kingdom,2.95,1.0
21564,PINK  HEART SHAPE LOVE BUCKET,15023.0,United Kingdom,2.95,2.0
21564,PINK  HEART SHAPE LOVE BUCKET,15039.0,United Kingdom,2.95,1.0
21564,PINK  HEART SHAPE LOVE BUCKET,15311.0,United Kingdom,2.95,4.0
21564,PINK  HEART SHAPE LOVE BUCKET,15581.0,United Kingdom,2.95,5.0
21564,PINK  HEART SHAPE LOVE BUCKET,15596.0,United Kingdom,2.95,6.0
21564,PINK  HEART SHAPE LOVE BUCKET,16161.0,United Kingdom,2.95,3.0
21564,PINK  HEART SHAPE LOVE BUCKET,16206.0,United Kingdom,2.95,2.0
21576,LETS GO SHOPPING COTTON TOTE BAG,12577.0,France,2.25,2.0
21576,LETS GO SHOPPING COTTON TOTE BAG,12748.0,United Kingdom,2.25,1.0
21576,LETS GO SHOPPING COTTON TOTE BAG,13155.0,United Kingdom,2.25,3.0
21576,LETS GO SHOPPING COTTON TOTE BAG,14606.0,United Kingdom,2.25,2.0
21576,LETS GO SHOPPING COTTON TOTE BAG,14911.0,EIRE,2.25,6.0
21576,LETS GO SHOPPING COTTON TOTE BAG,15052.0,United Kingdom,2.25,4.0
21576,LETS GO SHOPPING COTTON TOTE BAG,18116.0,United Kingdom,2.25,1.0
21577,SAVE THE PLANET COTTON TOTE BAG,12393.0,Australia,2.25,12.0
21577,SAVE THE PLANET COTTON TOTE BAG,12471.0,Germany,2.25,29.0
21577,SAVE THE PLANET COTTON TOTE BAG,12480.0,Germany,2.25,12.0
21577,SAVE THE PLANET COTTON TOTE BAG,13155.0,United Kingdom,2.25,3.0
21577,SAVE THE PLANET COTTON TOTE BAG,13576.0,United Kingdom,2.25,1.0
21577,SAVE THE PLANET COTTON TOTE BAG,14450.0,United Kingdom,2.25,8.0
21577,SAVE THE PLANET COTTON TOTE BAG,15574.0,United Kingdom,2.25,2.0
21577,SAVE THE PLANET COTTON TOTE BAG,16782.0,United Kingdom,2.25,1.0
21577,SAVE THE PLANET COTTON TOTE BAG,16931.0,United Kingdom,2.25,3.0
21577,SAVE THE PLANET COTTON TOTE BAG,17338.0,United Kingdom,2.25,3.0
21577,SAVE THE PLANET COTTON TOTE BAG,17470.0,United Kingdom,2.25,6.0
21577,SAVE THE PLANET COTTON TOTE BAG,17771.0,United Kingdom,2.25,2.0
21577,SAVE THE PLANET COTTON TOTE BAG,17863.0,United Kingdom,2.25,12.0
21577,SAVE THE PLANET COTTON TOTE BAG,17897.0,United Kingdom,2.25,1.0
21577,SAVE THE PLANET COTTON TOTE BAG,17917.0,United Kingdom,2.25,4.0
21577,SAVE THE PLANET COTTON TOTE BAG,18119.0,United Kingdom,2.25,1.0
21578,WOODLAND DESIGN  COTTON TOTE BAG,12393.0,Australia,2.25,12.0
21578,WOODLAND DESIGN  COTTON TOTE BAG,12417.0,Belgium,2.25,6.0
21578,WOODLAND DESIGN  COTTON TOTE BAG,12471.0,Germany,2.25,34.0
21578,WOODLAND DESIGN  COTTON TOTE BAG,12480.0,Germany,2.25,12.0
21578,WOODLAND DESIGN  COTTON TOTE BAG,12489.0,France,2.25,6.0
21578,WOODLAND DESIGN  COTTON TOTE BAG,12577.0,France,2.25,1.0
21578,WOODLAND DESIGN  COTTON TOTE BAG,12681.0,France,2.25,6.0
21578,WOODLAND DESIGN  COTTON TOTE BAG,12691.0,France,2.25,6.0
21578,WOODLAND DESIGN  COTTON TOTE BAG,13155.0,United Kingdom,2.25,3.0
21578,WOODLAND DESIGN  COTTON TOTE BAG,13815.0,Germany,2.25,6.0
21578,WOODLAND DESIGN  COTTON TOTE BAG,14646.0,Netherlands,2.25,30.0
21578,WOODLAND DESIGN  COTTON TOTE BAG,15574.0,United Kingdom,2.25,3.0
21578,WOODLAND DESIGN  COTTON TOTE BAG,15581.0,United Kingdom,2.25,2.0
21578,WOODLAND DESIGN  COTTON TOTE BAG,16016.0,United Kingdom,2.25,2.0
21578,WOODLAND DESIGN  COTTON TOTE BAG,16686.0,United Kingdom,2.25,1.0
21578,WOODLAND DESIGN  COTTON TOTE BAG,17771.0,United Kingdom,2.25,1.0
21578,WOODLAND DESIGN  COTTON TOTE BAG,17841.0,United Kingdom,2.25,1.0
21578,WOODLAND DESIGN  COTTON TOTE BAG,17884.0,United Kingdom,2.25,1.0
21578,WOODLAND DESIGN  COTTON TOTE BAG,18032.0,United Kingdom,2.25,6.0
21579,LOLITA  DESIGN  COTTON TOTE BAG,12480.0,Germany,2.25,12.0
21579,LOLITA  DESIGN  COTTON TOTE BAG,12782.0,Portugal,2.25,6.0
21579,LOLITA  DESIGN  COTTON TOTE BAG,13838.0,United Kingdom,2.25,3.0
21579,LOLITA  DESIGN  COTTON TOTE BAG,14911.0,EIRE,2.25,6.0
21579,LOLITA  DESIGN  COTTON TOTE BAG,16686.0,United Kingdom,2.25,2.0
21579,LOLITA  DESIGN  COTTON TOTE BAG,17019.0,United Kingdom,2.25,1.0
21579,LOLITA  DESIGN  COTTON TOTE BAG,17365.0,United Kingdom,2.25,6.0
21579,LOLITA  DESIGN  COTTON TOTE BAG,17611.0,United Kingdom,2.25,1.0
21579,LOLITA  DESIGN  COTTON TOTE BAG,18106.0,United Kingdom,2.25,1.0
21580,RABBIT  DESIGN  COTTON TOTE BAG,12645.0,Germany,2.25,6.0
21580,RABBIT  DESIGN  COTTON TOTE BAG,12782.0,Portugal,2.25,6.0
21580,RABBIT  DESIGN  COTTON TOTE BAG,14541.0,United Kingdom,2.25,1.0
21580,RABBIT  DESIGN  COTTON TOTE BAG,16402.0,United Kingdom,2.25,1.0
